,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PercentAmplitude,PeriodLS
2097,0.1725,0.22366,14,0.31,0.021,-0.00015800000000000002,0.5,13.779617000000002,0.006327,0.0605,0.41,0.020211,10291.68804
2098,0.29,0.070034,1,0.353333,0.036000000000000004,1.1e-05,36.33218,17.387320000000006,0.009312,0.1235,0.356667,0.025424,0.527375
2099,0.3875,0.0,1,0.45,-0.2295,-1.6e-05,4.791181,16.228213,0.01414,0.155,0.206667,0.033132,0.490887
2100,0.017,0.194565,2,0.333333,-0.0025,1e-06,0.14566600000000002,13.353737,0.000666,0.006,0.363333,0.001797,13.741788
2101,0.203,0.0,3,0.373333,0.1145,-0.000408,15.549348,17.354897,0.007894,0.1115,0.24,0.018417,0.227651
2102,0.0235,0.097373,1,0.283333,0.003,3e-06,0.20202,14.87451,0.000789,0.008,0.473333,0.002689,0.950315
2103,0.1005,0.0,1,0.253333,0.065,1.1e-05,0.140675,17.304129999999994,0.003086,0.03,0.48,0.009485,0.474628
2104,0.3235,0.0,1,0.413333,-0.098,1.3e-05,0.465739,18.708103,0.010001,0.1425,0.25666700000000003,0.024298,0.5694520000000001
2105,0.022,0.07416,2,0.32,-0.0055,2e-06,0.022302,15.42794,0.000734,0.008,0.42,0.002398,249.807677
2106,0.147,1e-06,2,0.36,0.017,0.000125,23.289665,18.673087,0.004518,0.067,0.286667,0.010824,0.32172
2107,0.03,0.225507,1,0.333333,-0.0015,2.8000000000000006e-05,0.018059,14.7828,0.001124,0.013,0.371429,0.0030440000000000003,0.942028
2108,0.0245,0.004109000000000001,6,0.39011,0.006999999999999999,-7.000000000000002e-06,0.214977,14.65356,0.000923,0.01,0.28022,0.002252,33.870867
2109,0.5660000000000001,0.005991,1,0.261745,0.212,2.4e-05,21.024014,19.074456,0.015602,0.184,0.47651,0.054327,0.5828180000000001
2110,0.017,0.524204,2,0.326667,0.004,-8e-06,0.8169930000000001,14.82151,0.000641,0.006,0.503333,0.002091,10.624263
2111,0.102,0.197244,2,0.323333,-0.003,0.0,0.07189,18.32602,0.002816,0.0385,0.32,0.007229999999999999,46.093156
2112,0.17,0.005625,1,0.25,0.0735,-0.001338,47.673398,19.049013,0.004576,0.056,0.563333,0.017093999999999998,0.197387
2113,0.0855,2.3e-05,16,0.335821,0.006999999999999999,-0.000399,0.101523,14.350552,0.003366,0.0245,0.485075,0.008437,159.81714
2114,0.023,0.163529,2,0.343333,-0.005,0.0,0.432432,14.141303,0.0008619999999999999,0.0085,0.363333,0.00251,13.805215
2115,0.119,0.0,1,0.433333,-0.03,-8e-06,1.352758,14.708013,0.005128,0.066,0.203333,0.010566,3.253469
2116,0.099,0.0,5,0.223333,0.1405,0.000131,13.059034,15.812567,0.003986,0.019,0.613333,0.0128,0.395852
2117,0.039,0.000831,4,0.36,0.01,-6e-06,3.220612,13.861676999999998,0.0015550000000000002,0.016,0.383333,0.004833,44.349166
2118,0.1625,0.0,10,0.320755,0.07400000000000001,-0.000192,0.153468,12.773717,0.006161,0.0345,0.509434,0.016536000000000002,533.69418
2119,0.0195,0.154404,3,0.331579,0.008,1.9e-05,0.248818,14.272063,0.000691,0.006,0.457895,0.002032,8.876388
2120,0.07400000000000001,2e-06,1,0.273333,0.053,3e-06,1.1235959999999998,17.967443,0.002075,0.021,0.56,0.008015999999999999,0.720919
2121,0.1925,0.0,1,0.236667,0.205,-2e-06,0.319443,18.340767,0.005695,0.0495,0.506667,0.019637,0.707946
2122,0.0115,0.096096,1,0.294118,-0.0025,-1.2e-05,0.017247,13.225424,0.000418,0.003,0.529412,0.001361,0.217803
2123,0.154,0.009806,1,0.394737,0.0365,7.3e-05,1.636364,16.259325,0.005618,0.0785,0.236842,0.01132,0.622568
2124,0.2965,0.0,1,0.206667,0.201,-1e-05,0.561774,19.574617,0.007161,0.075,0.563333,0.025979,0.304025
2125,0.01375,0.0007099999999999999,1,0.254902,0.006,-2e-06,0.015346,13.490029000000002,0.000496,0.004,0.539216,0.00215,0.794431
2126,0.0145,0.027075,1,0.284281,-0.0005,-3e-06,1.092896,13.422706,0.000562,0.005,0.662207,0.00298,0.49902
2127,0.019,0.369475,4,0.31694,0.006,2.1e-05,0.500578,13.021601,0.0007599999999999999,0.006999999999999999,0.409836,0.002227,13.379794
2128,0.232,0.028885,1,0.351171,0.013,2.1e-05,12.030799,18.836415,0.0068,0.099,0.307692,0.017307,0.630778
2129,0.037000000000000005,0.195662,7,0.324176,0.005,4.6e-05,0.358166,13.12244,0.001588,0.015,0.368132,0.004953,43.054643
2130,0.1765,0.0,8,0.346667,0.054000000000000006,-4.2e-05,0.94399,14.30597,0.006790000000000001,0.0665,0.276667,0.017083,80.14494599999998
2131,0.2075,0.0,24,0.39,0.07200000000000001,1e-05,0.014648,13.790063,0.008955,0.0965,0.27,0.025313,967.470085
2132,0.0245,0.077408,2,0.376667,-0.002,4e-06,0.8,14.55376,0.0008560000000000001,0.009000000000000001,0.453333,0.002817,214.281018
2133,0.0205,0.635299,3,0.303333,-0.001,-3e-06,6.784661,15.129717,0.000688,0.006999999999999999,0.48,0.002313,0.252052
2134,0.126,0.415149,1,0.333333,0.021,1.1e-05,0.198424,18.809533,0.003435,0.0465,0.446667,0.012176,0.367967
2135,0.0915,0.017272,3,0.270968,0.058,5e-06,0.253715,13.264768,0.003294,0.026,0.445161,0.010783,0.96066
2136,0.0225,0.44255,2,0.286667,-0.001,2e-06,0.330169,14.72873,0.0007700000000000001,0.006999999999999999,0.516667,0.002987,22.861196
2137,0.023,0.130769,2,0.303333,0.0025,6e-06,0.021288,15.154179999999998,0.000759,0.008,0.446667,0.002508,19.189968
2138,0.0355,0.022315,4,0.376471,0.0125,-5.9e-05,0.381194,13.275094,0.001506,0.015,0.329412,0.0033909999999999995,59.197771
2139,0.4295,0.198962,1,0.346667,0.095,-5.8e-05,202.647059,19.713337,0.010927,0.1485,0.44,0.032273,0.511261
2140,0.119,0.000109,3,0.38,0.001,-1.3e-05,0.934579,13.680813,0.0048270000000000006,0.054000000000000006,0.31666700000000003,0.012025,35.50893
2141,0.04825,0.000221,6,0.324324,-0.0005,3e-05,0.589102,13.834903,0.001874,0.014,0.481081,0.00542,52.46978000000001
2142,0.032,0.06994299999999999,3,0.32,-0.013,-1.3e-05,0.500429,14.984592999999998,0.001088,0.0105,0.45,0.003537,1751.12079
2143,0.01325,0.176586,2,0.315436,0.002,1e-05,0.241692,15.281644,0.000447,0.004,0.402685,0.001374,0.991047
2144,0.233,0.0,56,0.403333,-0.118,0.000407,11.178248,13.38826,0.00983,0.1095,0.246667,0.023907,347.7821600000001
2145,0.06,0.052564,5,0.38,-0.006,9e-06,0.025233,13.14017,0.002478,0.0235,0.423333,0.007381,1212.522644
2146,0.013,0.35477800000000004,2,0.37,-0.0025,-5e-06,0.041038,13.4569,0.000584,0.006,0.41,0.001932,0.924427
2147,0.0105,0.007084999999999998,3,0.376,0.004,1.3e-05,0.8,13.282016,0.000442,0.005,0.272,0.00128,20.905928
2148,0.03,0.17962,2,0.306667,0.001,2e-06,0.021772,15.296923,0.000982,0.0095,0.536667,0.003236,22.92246
2149,0.299,0.226694,1,0.318841,0.022,-0.000209,2.701067,19.103652,0.007851,0.08900000000000001,0.405797,0.018062,0.526309
2150,0.015,0.012783,2,0.333333,0.0055,-1.7e-05,0.169348,12.483302,0.0006450000000000001,0.006,0.322917,0.001682,0.919785
2151,0.31025,0.227992,1,0.369863,-0.031,0.000637,1.167898,18.790233,0.009045,0.145,0.32876700000000003,0.021265,1.425551
2152,0.034,0.043518,5,0.3,-0.0035,0.0,0.860215,13.573232999999998,0.001257,0.01,0.543333,0.004347,348.235202
2153,0.022,0.085814,2,0.303333,0.006999999999999999,3e-06,0.016463,14.712893,0.0007599999999999999,0.006999999999999999,0.45,0.003127,0.967268
2154,0.1605,0.032636,11,0.391753,0.011,0.000505,0.71048,13.220113,0.007058,0.063,0.319588,0.01416,2728.68786
2155,0.10975,0.0,1,0.471154,0.0385,-1.1e-05,0.205669,15.694692000000002,0.005004,0.0745,0.134615,0.008865999999999999,0.273065
2156,0.0175,0.148466,8,0.353333,0.0,-2e-06,0.327869,14.728357,0.000611,0.006,0.333333,0.001629,20.279869
2157,0.06775,0.0,11,0.38961,0.05,-0.000551,0.043611,14.638156,0.002817,0.025,0.376623,0.006359,267.148368
2158,0.206,0.000132,1,0.34,0.046,-8e-06,0.318045,18.97704,0.006298,0.094,0.313333,0.020301,0.376421
2159,0.26825,0.016468,1,0.340278,-0.095,-2.6e-05,4.061751,18.756583,0.007585,0.0885,0.388889,0.022977,0.563444
2160,0.1765,0.0,10,0.386667,0.0005,-1e-06,0.42735,13.647617000000002,0.0073370000000000015,0.0815,0.22,0.017322,1026.593935
2161,0.016,0.257751,1,0.306667,-0.001,1e-06,0.009829,15.255163,0.000515,0.005,0.45,0.001573,645.304187
2162,0.04,0.456059,4,0.277372,0.012,-9.1e-05,0.11919,15.085234,0.001251,0.012,0.445255,0.003646,43.871372
2163,0.025,0.13448800000000002,3,0.323333,-0.0015,-5e-06,0.022447,14.690363,0.000839,0.008,0.446667,0.002723,0.994064
2164,0.023,0.049732,3,0.306306,-0.0045,-3e-06,0.11428599999999997,13.321793,0.0008359999999999999,0.006,0.531532,0.002702,116.28935
2165,0.1685,0.002452,10,0.366667,0.107,-6.4e-05,0.653595,14.360477,0.006744,0.068,0.383333,0.020343,489.96602800000005
2166,0.17,0.004372999999999999,9,0.3,0.037000000000000005,1e-05,1.02323,13.271942999999998,0.005721,0.0465,0.436667,0.015566,404.468146
2167,0.1275,0.0,1,0.326667,0.063,2e-06,8.86392,18.007576999999994,0.003915999999999999,0.048,0.29,0.010085,0.768888
2168,0.0915,0.0,1,0.472603,0.027000000000000003,-1e-05,0.46504,15.688212,0.003956,0.057,0.184932,0.006954000000000001,1.565174
2169,0.04775,0.017856999999999998,1,0.254717,0.013,-3.7e-05,0.021042,13.201462,0.001646,0.012,0.518868,0.005378,0.5013489999999999
2170,0.011,0.046286,15,0.31,0.0005,-0.000813,1.74216,15.081043,0.000405,0.005,0.41,0.00126,10.16982
2171,0.0555,0.044113,3,0.27,-0.0085,-6e-06,0.536193,14.30456,0.001857,0.017,0.49,0.005732,23.851757
2172,0.0145,0.101708,2,0.273333,0.002,-4e-06,0.027289,14.85466,0.000519,0.005,0.546667,0.0020870000000000003,844.4526599999998
2173,0.099,0.084339,1,0.333333,0.039,2e-06,8.674304,18.048613,0.002915,0.0355,0.443333,0.009947,0.547726
2174,0.01575,0.27417600000000003,1,0.4,-0.009000000000000001,-5.3e-05,0.078309,15.682285999999998,0.000542,0.0055,0.314286,0.001498,0.065331
2175,0.036000000000000004,0.074176,3,0.296667,0.004,1e-06,0.17762,14.9966,0.001143,0.01,0.556667,0.004334,26.942067
2176,0.0125,0.185217,1,0.346667,0.0025,6e-06,0.497336,14.58729,0.000426,0.004,0.436667,0.001234,1.031888
2177,0.02025,0.014053,4,0.357143,0.0065,-1.7e-05,0.649878,14.424236,0.0008269999999999999,0.008,0.401099,0.002357,15.610454999999998
2178,0.0985,0.214646,1,0.31666700000000003,0.0,2e-06,0.162551,18.612577,0.002695,0.033,0.42,0.007523,0.7808510000000001
2179,0.206,0.0,8,0.346667,-0.14400000000000002,8.7e-05,0.95729,14.845997,0.007037999999999998,0.067,0.386667,0.019877,111.058966
2180,0.2935,0.0,8,0.266667,-0.136,-4.1e-05,3.865979,14.51855,0.009367,0.0695,0.506667,0.027801,119.305828
2181,0.0165,0.521884,2,0.284884,0.0055,-7.000000000000002e-06,0.1818,15.169628,0.000556,0.006,0.412791,0.001582,17.813634
2182,0.0185,0.203334,2,0.306667,-0.003,-1.1e-05,0.59727,13.934467,0.000692,0.006999999999999999,0.396667,0.001937,1.000433
2183,0.35200000000000004,0.001219,1,0.288591,0.064,-1e-05,5.385779,20.022463,0.008473999999999999,0.0955,0.600671,0.036956,0.120508
2184,0.014,0.144523,2,0.3,-0.0025,4e-06,0.10352,13.8304,0.000503,0.004,0.406667,0.001446,429.947454
2185,0.054000000000000006,0.002547,5,0.273333,-0.01,4e-06,0.511836,14.2099,0.001811,0.0175,0.476667,0.005807,60.416647
2186,0.014,0.46659,4,0.324841,0.001,7.000000000000002e-06,1.066667,13.699879,0.0005139999999999999,0.004,0.5159239999999999,0.001533,95.569956
2187,0.07225,0.0,4,0.180556,-0.061,-0.000242,0.048957,14.122861,0.002112,0.0105,0.625,0.007573999999999998,87.656797
2188,0.0195,3.5e-05,1,0.273333,0.0075,-3e-06,1.408451,13.234132999999998,0.000721,0.005,0.6,0.00272,0.935096
2189,0.025,0.004976,1,0.276667,-0.004,-3e-06,2.748986,14.508187,0.0008550000000000001,0.006999999999999999,0.526667,0.002757,0.332841
2190,0.0335,0.367545,6,0.303333,-0.002,-1.6e-05,0.067355,14.34113,0.001193,0.011,0.443333,0.003556,2295.487212
2191,0.135,0.239302,6,0.34,0.003,2.7e-05,0.019073,14.315483,0.004984000000000001,0.045,0.386667,0.012367,417.314709
2192,0.0285,0.422578,2,0.356667,0.002,-1.2e-05,0.15354600000000002,13.677457,0.001039,0.011,0.333333,0.002559,18.236523
2193,0.0205,0.000226,16,0.31,0.006999999999999999,-1.4e-05,0.06648899999999999,13.469057,0.000733,0.006,0.443333,0.002228,2210.75907
2194,0.1565,0.29726,1,0.31,0.027000000000000003,6e-06,0.202026,19.02557,0.004237,0.0545,0.453333,0.015901,0.6539020000000001
2195,0.0345,3.5e-05,4,0.350877,0.022,2.7e-05,0.685714,13.594228,0.001462,0.0145,0.27193,0.004194,49.53065
2196,0.157,0.000898,11,0.38,0.017,-5.7e-05,0.373521,13.47192,0.006466,0.0695,0.283333,0.014665,127.67188
2197,0.07725,0.268931,5,0.319444,0.029,4e-05,0.464628,14.589444,0.002608,0.027000000000000003,0.333333,0.007301999999999999,1.023579
2198,0.159,0.0,1,0.196667,0.1825,-8e-06,0.343853,18.743353,0.004597,0.044,0.6,0.020858,0.833784
2199,0.0305,1e-06,4,0.25850300000000004,0.012,7.2e-05,0.290065,15.182904999999998,0.000984,0.006999999999999999,0.578231,0.003952000000000001,1.002714
2200,0.2355,0.5082949999999999,1,0.333333,0.042,-7.099999999999999e-05,1.437066,18.587028,0.006957,0.098,0.368056,0.018636,0.690389
2201,0.292,0.009412,1,0.333333,-0.2655,8e-05,0.6039220000000001,18.639356,0.008598,0.08900000000000001,0.377778,0.024179,0.5202180000000001
2202,0.01,0.065954,2,0.29,-0.003,-3e-06,0.254237,13.58018,0.000383,0.003,0.513333,0.001252,783.736463
2203,0.2595,0.051185,1,0.296667,0.058,5.1e-05,0.76234,19.349643,0.007175,0.101,0.4,0.029048,0.369523
2204,0.14300000000000002,0.424607,1,0.282609,0.02,-4e-06,0.176719,18.932761,0.003566,0.0425,0.434783,0.008931,0.355812
2205,0.43,3e-05,1,0.373333,-0.12,4.1e-05,16.610169,19.326913,0.01182,0.166,0.31,0.031217,0.5422680000000001
2206,0.0245,0.205212,4,0.333333,0.0025,1.7e-05,1.070336,14.123387,0.00091,0.0085,0.473333,0.0030800000000000003,2191.4697
2207,0.22,0.0,1,0.234114,0.233,-3.1e-05,10.827719,18.788906,0.006099,0.054000000000000006,0.525084,0.02106,0.375011
2208,0.0355,0.000427,6,0.391304,0.024,0.000173,0.015593,14.939406,0.001454,0.019,0.173913,0.003615,43.584737
2209,0.229,0.015988,10,0.283333,-0.045,-9.5e-05,0.5707760000000001,13.459079999999998,0.008534,0.07400000000000001,0.343333,0.020907,74.537026
2210,0.019,0.001901,1,0.28,0.006999999999999999,7.000000000000002e-06,3.184713,15.51983,0.000625,0.006,0.573333,0.002577,0.332034
2211,0.0155,0.000984,1,0.264214,0.003,4e-06,0.447928,15.684605,0.0005269999999999999,0.005,0.7056859999999999,0.002487,10.410821
2212,0.079,0.027445,6,0.346667,-0.013,3e-06,0.528885,14.3168,0.002869,0.0255,0.46,0.009326,0.989166
2213,0.024,0.003011,4,0.321212,0.012,-8e-06,0.089963,14.812564000000002,0.0008449999999999999,0.006999999999999999,0.521212,0.002836,17.991948999999995
2214,0.042,0.036051,3,0.31666700000000003,0.009000000000000001,-1.3e-05,0.15224,13.71454,0.001453,0.013,0.413333,0.004229999999999999,1206.910903
2215,0.0345,1.1e-05,4,0.306748,-0.023,-8e-06,0.179083,13.072975,0.00135,0.01,0.5276069999999999,0.004818,382.256923
2216,0.036000000000000004,0.001821,3,0.34,0.008,-1.7e-05,0.062198,14.05381,0.00137,0.013,0.456667,0.004555,0.996686
2217,0.0165,0.21148000000000006,1,0.328947,0.0085,4.6e-05,0.8603569999999999,15.322947,0.000537,0.0045,0.473684,0.001925,0.081688
2218,0.035,0.266301,3,0.296667,0.0025,-1.5e-05,0.604839,14.729973,0.001235,0.013,0.44,0.003734,1427.89332
2219,0.0595,0.057388,3,0.306667,0.016,2e-06,0.077929,13.534003,0.002122,0.019,0.446667,0.006318,0.95701
2220,0.0165,0.042117,2,0.326667,-0.005,-1e-06,0.028334,15.18536,0.000559,0.006,0.43,0.001646,0.499087
2221,0.017,0.021881,10,0.31666700000000003,-0.003,-1e-06,0.511945,14.418447,0.000615,0.006,0.356667,0.001803,1087.438882
2222,0.02,0.104166,3,0.33720900000000004,-0.0035,1.5e-05,0.182598,15.1075,0.000713,0.0085,0.296512,0.00182,19.965616
2223,0.016,0.16519,1,0.307692,0.001,4e-06,0.511883,15.71295,0.000521,0.006,0.431438,0.001464,1.107097
2224,0.2645,0.001398,1,0.35,-0.0425,6e-06,3.008923,16.560513,0.00872,0.109,0.246667,0.019338,0.566401
2225,0.0965,0.0,4,0.276667,0.056,-0.00115,25.387263,17.61745,0.003146,0.037000000000000005,0.56,0.014084,0.268197
2226,0.24875,0.014511,1,0.361905,-0.006,-3.9e-05,0.37513,15.371524,0.009582,0.107,0.247619,0.016961,0.5743189999999999
2227,0.0125,0.109169,1,0.296667,0.004,-6e-06,0.722022,15.961987,0.000417,0.004,0.513333,0.001754,0.506933
2228,0.05475,0.0,17,0.4375,-0.005,-8.9e-05,0.644468,14.691589000000002,0.00238,0.032,0.209821,0.005103,42.86131
2229,0.415,0.000155,1,0.383333,-0.155,2.7e-05,7.033051,19.211603,0.01148,0.1575,0.28,0.02883,0.474423
2230,0.1395,2e-05,7,0.276667,-0.015,-1e-05,0.019284,14.551963,0.004651,0.045,0.42,0.013802000000000002,0.994613
2231,0.3305,1e-06,2,0.276667,0.165,-0.002764,59.494855,19.333603,0.008976000000000001,0.1155,0.44,0.02815,0.157568
2232,0.0145,0.155027,3,0.316514,0.005,0.0,0.069881,13.781339,0.000552,0.006,0.43578,0.001959,571.380093
2233,0.018000000000000002,0.329888,1,0.351145,-0.0015,7.000000000000002e-06,0.224972,13.551534,0.00079,0.008,0.389313,0.002361,0.5205529999999999
2234,0.4325,0.0,7,0.113333,0.897,-0.01,12.959559,16.33016,0.013076,0.024,0.836667,0.060873,3.095628
2235,0.112,0.0,1,0.36,-0.073,1.1e-05,5.110452,15.562097,0.00406,0.0445,0.296667,0.011041,0.433923
2236,0.045,0.085556,3,0.271845,0.012,-3.1e-05,0.026635,12.723223,0.001747,0.015,0.339806,0.004873,44.487568
2237,0.0125,0.127102,2,0.25,0.0055,6e-06,0.107395,13.076972,0.000462,0.0035,0.453704,0.001224,0.993661
2238,0.0535,0.000472,4,0.23,0.03,1e-05,0.07286000000000001,12.5086,0.001834,0.013,0.5,0.006996,129.938029
2239,0.0185,0.064817,1,0.32,0.0035,-1e-06,0.024675,15.46741,0.000625,0.006,0.583333,0.002845,294.2734890000001
2240,0.023,0.058909,3,0.315217,0.0055,1.3e-05,1.028571,13.370385999999998,0.0008810000000000002,0.006999999999999999,0.456522,0.0029920000000000003,7.393567999999999
2241,0.1935,0.00056,6,0.34,0.064,0.000111,1.435407,14.426753,0.006989,0.077,0.29,0.017272,0.997736
2242,0.02125,0.507012,4,0.30201300000000003,0.0,6e-06,0.201865,14.600362,0.000724,0.006999999999999999,0.416107,0.002466,28.984912
2243,0.02025,0.5943069999999999,2,0.294643,0.0045,-1e-05,0.012465,13.800579999999998,0.000781,0.006999999999999999,0.375,0.002174,15.309175
2244,0.0405,0.02558,2,0.26087,0.013,8e-06,0.035224,13.853565,0.0014210000000000002,0.01,0.5108699999999999,0.004621,35.033856
2245,0.1075,0.459083,4,0.333333,-0.025,-1.1e-05,0.350542,14.899897,0.003678,0.0375,0.403333,0.009999,45.097178
2246,0.0185,0.381085,1,0.309091,0.0,4e-06,0.020357,13.176935999999998,0.0007509999999999999,0.006999999999999999,0.481818,0.002732,0.990235
2247,0.287,0.0,1,0.38,-0.168,1.3e-05,2.356021,18.82054,0.008307,0.1015,0.376667,0.025168,0.4840640000000001
2248,0.0135,0.251037,2,0.26,-0.003,6e-06,0.083022,13.29524,0.0005139999999999999,0.005,0.38,0.001279,116.308959
2249,0.016,0.000523,1,0.276667,-0.005,-2e-06,4.577465,13.081317,0.0006450000000000001,0.005,0.67,0.002828,0.111936
2250,0.4605,0.0,16,0.093333,0.6659999999999999,-0.000237,0.253281,14.2126,0.014525,0.0955,0.533333,0.058491,544.1651360000002
2251,0.1205,1e-05,6,0.371134,-0.064,-0.000246,0.032027,13.780526,0.005224,0.057,0.206186,0.011243,85.91599000000002
2252,0.0115,0.12856099999999998,3,0.33,0.001,7.000000000000002e-06,0.315259,15.10354,0.0004,0.004,0.45,0.001258,30.263164
2253,0.0575,0.001015,3,0.26,-0.004,-1.6e-05,0.8838379999999999,14.303133,0.001896,0.0145,0.59,0.006606,1.013022
2254,0.0155,0.028765,2,0.266667,0.0075,1e-06,0.073883,13.788857,0.000595,0.005,0.52,0.002031,887.3954880000001
2255,0.036000000000000004,0.824177,17,0.333333,0.005,-2.7e-05,0.292475,13.74683,0.001282,0.0125,0.426667,0.003928,2915.86646
2256,0.022,0.503009,2,0.293333,0.005,-5e-06,0.485746,13.642337,0.0008539999999999999,0.008,0.476667,0.003225,951.407733
2257,0.019,0.200201,1,0.353333,0.002,-4e-06,1.701747,16.127292999999998,0.000638,0.006999999999999999,0.536667,0.002604,0.038505000000000005
2258,0.1215,5.7e-05,7,0.343333,0.0245,-5.9e-05,1.251647,13.56082,0.004961,0.045,0.39,0.013338,66.41722800000001
2259,0.1295,0.0,1,0.464286,-0.0265,-7.000000000000002e-06,1.933702,15.731509,0.005501,0.0835,0.125,0.009467,0.295229
2260,0.0895,0.0,7,0.25666700000000003,0.043,-9e-06,0.039339,14.646767,0.0028350000000000003,0.0255,0.48,0.009253,293.722664
2261,0.0175,0.137156,2,0.283333,-0.004,-7.000000000000002e-06,0.220994,13.80774,0.0006730000000000001,0.006999999999999999,0.48,0.003114,2218.392105
2262,0.105,0.005396,4,0.346667,0.004,-5.1e-05,0.626959,14.010687,0.004024,0.0425,0.346667,0.01142,34.153021
2263,0.215,0.025411000000000003,1,0.222222,0.1275,0.000582,0.322767,19.087956,0.005014,0.056,0.488889,0.016205,0.315752
2264,0.16899999999999998,1.6e-05,6,0.373333,-0.043,-1.5e-05,0.051685,14.178017,0.006812,0.0785,0.286667,0.016082,110.960127
2265,0.233,0.0,13,0.186667,0.365,4.1e-05,0.336474,14.248220000000002,0.009248,0.0385,0.62,0.030521,0.994979
2266,0.0225,0.138262,5,0.306931,0.012,-9e-06,0.083011,13.825802,0.00086,0.009000000000000001,0.346535,0.002532,0.994833
2267,0.01575,0.026447,1,0.228571,-0.01,1e-05,0.025565,13.157295,0.000589,0.005,0.466667,0.002128,0.996893
2268,0.3095,0.054339,1,0.326531,-0.102,4.9e-05,0.621517,15.940153,0.01073,0.1155,0.265306,0.023578,0.54709
2269,0.3295,0.0,1,0.214765,0.329,-5e-06,0.711521,19.642054,0.008213,0.078,0.587248,0.037182,0.81857
2270,0.153,0.0,3,0.166667,0.175,0.0007099999999999999,18.256881,18.485393,0.004056000000000001,0.0305,0.66,0.018117,0.212033
2271,0.01675,4.4e-05,3,0.27451,-0.0095,-9e-06,0.26455,13.706441,0.0006450000000000001,0.004,0.509804,0.001897,0.990047
2272,0.0155,0.003451,6,0.276667,0.001,-1.5e-05,1.408451,13.825213,0.00057,0.005,0.57,0.002387,3578.28765
2273,0.0395,0.019539,3,0.286667,0.009000000000000001,4e-06,0.322442,15.095153,0.001187,0.011,0.486667,0.004174000000000001,21.917911
2274,0.037000000000000005,0.505079,2,0.333333,0.002,-1.9e-05,0.942623,14.182607,0.001359,0.0125,0.453333,0.004054,17.538124
2275,0.3145,0.003319,1,0.372414,-0.081,-0.000228,2.27625,19.425641,0.009113,0.12,0.393103,0.027554,0.492769
2276,0.016,0.083995,2,0.31666700000000003,-0.004,-1e-06,0.210416,15.22524,0.000554,0.006,0.493333,0.001708,18.292226
2277,0.01475,0.122309,5,0.318681,0.005,-1e-05,0.286533,14.553648,0.000566,0.006,0.274725,0.001512,148.299327
2278,0.0595,0.013993,4,0.343333,0.018000000000000002,0.0,0.8695649999999999,13.909463,0.002321,0.021,0.47,0.008989,154.98765500000005
2279,0.0225,0.407567,2,0.293333,0.0015,-6e-06,0.020009,15.096927,0.000737,0.0075,0.556667,0.003014,0.949685
2280,0.01525,0.211026,1,0.27026999999999995,0.0,0.0,0.452489,13.567955,0.000562,0.005,0.495495,0.0017690000000000004,0.409492
2281,0.2185,0.0,1,0.23,0.229,-3e-06,13.684211,18.737837,0.006462999999999999,0.062,0.513333,0.023524,0.487586
2282,0.022,0.233124,2,0.303333,0.0015,-2e-06,0.015454,15.713870000000002,0.000669,0.006999999999999999,0.43,0.001782,289.499929
2283,0.2725,0.024009,1,0.336667,0.065,2.9e-05,0.282975,19.226587,0.007687999999999999,0.1075,0.303333,0.01951,0.303862
2284,0.1015,0.000155,10,0.37,-0.0035,-2.2e-05,0.289296,13.830526999999998,0.003822,0.0425,0.32,0.008789,771.999904
2285,0.111,0.075522,7,0.31666700000000003,-0.026,-5e-05,0.438449,13.353387,0.00425,0.0395,0.443333,0.013781,58.926949
2286,0.02125,0.523258,1,0.353982,-0.0015,-4e-06,0.012598,13.241229999999998,0.000874,0.008,0.442478,0.0024170000000000003,1.215935
2287,0.0145,2.6e-05,1,0.26,-0.004,0.0,0.756726,13.31317,0.00057,0.004,0.59,0.002554,12.632457
2288,0.015,0.209899,1,0.336667,0.001,-3e-06,0.015221,15.149867,0.000503,0.005,0.43,0.001584,1.03096
2289,0.02125,0.265017,5,0.361905,0.0095,-3.9e-05,0.037209,12.473295,0.000947,0.008,0.304762,0.002325,267.01773
2290,0.37625,0.345534,1,0.324324,-0.14800000000000002,0.000334,0.928896,18.789459,0.009659,0.1215,0.445946,0.028334,0.596313
2291,0.259,0.001495,1,0.35,-0.0185,6e-06,0.4124680000000001,18.443437,0.0077849999999999985,0.105,0.296667,0.018097,0.700284
2292,0.0695,0.0,1,0.286667,0.014,3e-06,4.152637,17.677567,0.002006,0.02,0.543333,0.00713,0.5818300000000001
2293,0.013,0.13841099999999998,1,0.31666700000000003,0.0055,0.0,0.035660000000000004,15.489537,0.000459,0.004,0.506667,0.001872,0.988645
2294,0.105,0.0,1,0.222222,0.055,9e-06,3.008596,18.481508,0.002732,0.028,0.616162,0.013475999999999998,0.518934
2295,0.0545,0.001243,4,0.34,-0.005,1.3e-05,0.736498,13.438127,0.002208,0.0225,0.353333,0.00718,440.59147300000006
2296,0.0245,0.0,8,0.330986,-0.0125,-1.5e-05,0.296128,14.794673,0.0008460000000000001,0.008,0.443662,0.002501,31.641646
2297,0.02,0.160025,1,0.285714,-0.006,4e-06,0.012247,14.520181,0.000677,0.006,0.47619,0.002273,1.05359
